MA/PDP PSC, MA/PDP TFN, MS PSC, MS TFN, Date Added, Date Updated, Site, Employer Group Indicator,Endorsed Group Indicator, Group Effective Date, Site Name, Group Number,Contract Number, PBP Number, Employer Id, Branch Id, Contract Year, Subdomain
880940,1-855-826-2924,2YN,1-866-894-6034,08/15/2013,08/15/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,2YP,1-866-894-6034,08/15/2013,08/15/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,2YR,1-866-894-6034,08/15/2013,08/15/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,2YS,1-866-894-6034,08/15/2013,08/15/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,2YT,1-866-894-6034,08/15/2013,08/15/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,2YU,1-866-894-6034,08/15/2013,08/15/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,2YV,1-866-894-6034,08/15/2013,08/15/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,5MD,877-227-7060,11/18/2014,11/18/2014,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,5ME,877-227-7060,11/18/2014,11/18/2014,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,5S2,1-877-227-7060,01/05/2015,02/16/2015,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,5S3,1-877-227-7060,01/05/2015,02/16/2015,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,336,1-877-227-7060,08/21/2013,08/21/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,337,1-877-227-7060,08/21/2013,08/21/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,338,1-877-227-7061,08/21/2013,08/21/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,339,1-877-227-7061,08/21/2013,08/21/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,2HV,1-877-227-7060,04/21/2015,04/21/2015,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,3TE,1-877-227-7060,04/21/2015,04/21/2015,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,3TF,1-877-227-7060,04/21/2015,04/21/2015,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,39C,1-877-227-7060,07/21/2015,07/21/2015,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,39D,1-877-227-7060,07/21/2015,07/21/2015,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,39E,1-877-227-7060,07/21/2015,07/21/2015,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,39F,1-877-227-7060,07/21/2015,07/21/2015,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,39G,1-877-227-7060,07/21/2015,07/21/2015,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,96S,1-866-676-9426,04/17/2013,04/17/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,27X,1-866-654-9835,04/17/2013,04/17/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,6ZA,1-866-654-9835,04/17/2013,04/17/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,7N6,1-866-654-9835,04/17/2013,04/17/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,7NC,1-866-654-9835,04/17/2013,04/17/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,7NY,1-866-654-9835,04/17/2013,04/17/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,7NZ,1-866-654-9835,04/17/2013,04/17/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,289,1-877-227-7046,04/17/2013,04/17/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,28D,1-877-227-7097,04/17/2013,04/17/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,2BT,1-877-227-7046,04/17/2013,04/17/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,2BU,1-877-227-7046,04/17/2013,04/17/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,2BV,1-877-227-7046,04/17/2013,04/17/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,2BW,1-877-227-7046,04/17/2013,04/17/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,8MX,1-866-894-6034,04/17/2013,04/17/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,8N2,1-866-894-6034,04/17/2013,04/17/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,8N6,1-866-894-6034,04/17/2013,04/17/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,8N9,1-866-894-6034,04/17/2013,04/17/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,2DG,1-877-227-7060,04/17/2013,04/17/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,2E4,1-877-227-7060,04/17/2013,04/17/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,2E6,1-877-227-7060,04/17/2013,04/17/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,328,1-866-894-6034,08/15/2013,08/15/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,329,1-877-227-7046,08/15/2013,08/15/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,32A,1-877-227-7046,08/15/2013,08/15/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,32P,1-877-227-7046,08/15/2013,08/15/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,32R,1-877-227-7046,08/15/2013,08/15/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,32S,1-877-227-7066,08/15/2013,08/15/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,2WG,1-877-227-7060,08/15/2013,08/15/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,2WH,1-877-227-7060,08/15/2013,08/15/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,2YW,1-866-894-6034,08/15/2013,08/15/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,2YX,1-866-894-6034,08/15/2013,08/15/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,2YY,1-866-894-6034,08/15/2013,08/15/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,2YZ,1-866-894-6034,08/15/2013,08/15/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,3FT,1-877-227-7060,10/14/2013,10/14/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,3FV,1-877-227-7060,10/14/2013,10/14/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,3FW,1-877-227-7060,10/14/2013,10/14/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,3FX,1-877-227-7060,10/14/2013,10/14/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,3FY,1-877-227-7060,10/14/2013,10/14/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,3H6,1-866-894-6034,12/17/2013,12/17/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,3U7,1-877-227-7046,12/17/2013,12/17/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,3U8,1-877-227-7046,12/17/2013,12/17/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,2MU,1-866-654-9836,04/07/2015,04/08/2015,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,2JD,1-877-227-7060,05/26/2015,05/26/2015,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,2S7,1-877-227-7060,05/26/2015,05/26/2015,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,2S8,1-877-227-7060,05/26/2015,05/26/2015,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,2GL,877-227-7060,05/26/2015,05/26/2015,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,2GM,1-877-227-7060,05/26/2015,05/26/2015,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,39H,1-877-227-7060,07/21/2015,07/21/2015,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,3Z9,1-866-894-6034,04/01/2014,05/09/2014,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,3UC,1-877-227-7060,12/17/2013,12/17/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,3WP,1-877-227-7060,04/01/2014,05/09/2014,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,3UA,1-877-227-7060,12/17/2013,12/17/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,3UD,1-877-227-7060,12/17/2013,12/17/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,3UE,1-877-227-7060,12/17/2013,12/17/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,3UF,1-877-227-7060,12/17/2013,12/17/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,23Z,1-866-894-6034,12/17/2013,12/17/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,24A,1-866-894-6034,12/17/2013,12/17/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,3U5,1-877-227-7046,12/17/2013,12/17/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,4HY,877-227-7060,09/11/2014,09/11/2014,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,4J2,877-227-7060,09/11/2014,09/11/2014,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,4J3,877-227-7060,09/11/2014,09/11/2014,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,4J9,877-227-7060,09/11/2014,09/11/2014,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,4JB,877-227-7060,09/11/2014,09/11/2014,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,4JG,877-227-7060,09/11/2014,09/11/2014,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,4JH,877-227-7060,09/11/2014,09/11/2014,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,4JK,877-227-7060,09/11/2014,09/11/2014,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,4HP,866-654-9836,09/11/2014,09/11/2014,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,4HZ,877-227-7060,09/11/2014,09/11/2014,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,4HS,866-654-9836,09/11/2014,09/11/2014,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,4HU,866-894-6032,09/11/2014,09/11/2014,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,4HW,877-227-7060,09/11/2014,09/11/2014,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,4HN,866-654-9835,09/11/2014,09/11/2014,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,54V,866-894-6034,09/22/2014,09/22/2014,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,54W,866-894-6034,09/22/2014,09/22/2014,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,3U9,1-877-227-7060,12/17/2013,12/17/2013,AARPMedicarePlans,N,,,,,,,,,,
880940,1-855-826-2924,3UB,1-877-227-7060,12/17/2013,12/17/2013,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,23R,1-800-523-5800,11/18/2014,11/18/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2YU,1-866-512-6098,09/22/2015,09/22/2015,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2YV,1-866-513-6837,09/22/2015,09/22/2015,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,325,1-866-536-4316,09/22/2015,09/22/2015,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2K7,1-866-854-7435,03/25/2014,03/25/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2K9,1-866-854-8932,03/25/2014,03/25/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2K6,1-866-853-9831,03/25/2014,03/25/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2K8,1-866-854-8526,03/25/2014,03/25/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2KF,1-866-857-6143,03/25/2014,03/25/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,3TD,1-800-684-7603,03/21/2014,03/21/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2KV,1-866-865-1474,03/25/2014,03/25/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2KC,1-866-857-0058,03/25/2014,03/25/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2KD,1-866-857-4015,03/25/2014,03/25/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,44L,866-872-0615,06/13/2014,06/13/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,44M,866-875-5737,06/13/2014,06/13/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2M2,1-866-333-7121,02/14/2014,02/14/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,43G,1-800-523-5800,06/11/2014,06/11/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,43H,1-800-523-5800,06/11/2014,06/11/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,43M,1-800-523-5800,06/11/2014,06/11/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,489,1-800-523-5800,06/13/2014,08/01/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,32B,1-866-336-0256,02/14/2014,02/14/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,3UX,1-866-413-9069,02/14/2014,02/14/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,3W5,1-866-416-0683,02/14/2014,02/14/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2KJ,1-866-861-0070,03/25/2014,03/25/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2KS,1-866-864-5837,03/25/2014,03/25/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2KT,1-866-864-6359,03/25/2014,03/25/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,3Z5,1-866-507-1417,03/25/2014,03/25/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,4H9,1-800-523-5800,08/12/2014,08/12/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2Y3,1-800-620-2494,11/06/2013,11/06/2013,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,4GZ,866-404-5505,08/12/2014,08/12/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,4GJ,800-620-1609,08/11/2014,08/11/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2J2,1-866-236-4404,03/21/2014,03/21/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2KG,1-866-857-6343,03/25/2014,03/25/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,3WN,1-866-443-5610,03/21/2014,03/21/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,3YU,1-866-510-7165,03/21/2014,03/21/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,4DF,1-800-523-5800,07/14/2014,07/14/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,4G4,1-800-523-5800,07/14/2014,07/14/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,4G3,1-800-523-5800,07/14/2014,07/14/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,3UW,1-866-408-7514,02/14/2014,02/14/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,3XK,1-866-457-4681,03/21/2014,03/21/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,3TA,1-800-317-8653,03/21/2014,03/21/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,3TC,1-800-317-8659,03/21/2014,03/21/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,3TE,1-800-890-0118,03/21/2014,03/21/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,3TF,1-866-218-8602,03/21/2014,03/21/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,3TG,1-866-218-8609,03/21/2014,03/21/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,3TH,1-866-281-9666,03/21/2014,03/21/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2EC,1-866-296-2335,03/25/2014,03/25/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2C2,1-866-275-5240,03/25/2014,03/25/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2K5,1-866-853-9680,03/25/2014,03/25/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,5NG,1-800-523-5800,11/18/2014,11/18/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,A2J,1-877-502-5271,02/20/2013,02/20/2013,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,A2M,1-866-432-7909,02/20/2013,02/20/2013,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,AC3,1-800-620-1449,02/20/2013,02/20/2013,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,AC4,1-800-620-1466,02/20/2013,02/20/2013,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,AC6,1-800-620-1513,02/20/2013,02/20/2013,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,AY9,1-866-432-7903,02/20/2013,03/24/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,AYC,1-866-432-3456,02/20/2013,03/24/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,ANP,1-800-620-9025,02/20/2013,10/31/2013,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,APW,1-866-429-4039,02/20/2013,10/31/2013,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,25P,1-800-619-9832,02/12/2015,02/12/2015,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,ANR,1-800-630-1648,02/20/2013,10/31/2013,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,25J,1-866-236-4404,01/14/2015,01/14/2015,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,25R,1-800-620-1442,02/12/2015,02/12/2015,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2CK,1-800-620-1449,02/12/2015,02/12/2015,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,43J,1-800-523-5800,06/11/2014,06/11/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,43K,1-800-523-5800,06/11/2014,06/11/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,43L,1-800-523-5800,06/11/2014,06/11/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,43N,1-800-523-5800,06/11/2014,06/11/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,43X,1-800-523-5800,06/11/2014,06/11/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,43Y,1-800-523-5800,06/11/2014,06/11/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,442,1-800-523-5800,06/11/2014,06/11/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,3ZM,1-866-510-7168,03/28/2014,03/28/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,3ZP,1-866-514-1515,03/28/2014,03/28/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2YG,1-866-313-6261,09/15/2015,09/15/2015,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2YJ,1-866-334-9303,09/15/2015,09/15/2015,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2XJ,1-800-828-7490,09/15/2015,09/15/2015,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2TP,1-800-620-9049,09/15/2015,09/15/2015,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2TU,1-800-620-9076,09/22/2015,09/22/2015,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2TY,1-800-620-9671,09/22/2015,09/22/2015,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2YM,1-866-434-6206,09/22/2015,09/22/2015,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2YP,1-866-437-1021,09/22/2015,09/22/2015,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,4GY,866-404-5219,08/12/2014,08/12/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,4H5,1-800-523-5800,08/12/2014,08/12/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,3ZZ,1-866-296-2281,04/04/2014,04/04/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,426,1-888-396-1338,04/23/2014,04/23/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,42B,1-888-486-0506,04/24/2014,04/24/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2CN,1-800-317-8636,02/12/2015,02/12/2015,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2CP,1-866-275-5590,02/12/2015,02/12/2015,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2CL,1-800-620-1466,02/12/2015,02/12/2015,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2D5,1-866-408-5432,03/11/2015,03/11/2015,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2D6,1-866-408-5483,03/11/2015,03/11/2015,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2DA,1-866-444-5558,03/11/2015,03/11/2015,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2D9,1-800-523-5800,03/11/2015,03/11/2015,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2DU,1-800-523-5800,03/11/2015,03/11/2015,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2KL,1-866-862-9342,03/25/2014,03/25/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2KM,1-866-863-2469,03/25/2014,03/25/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2KP,1-866-863-7636,03/25/2014,03/25/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2KU,1-866-864-6539,03/25/2014,03/25/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2KN,1-866-863-2599,03/25/2014,03/25/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2KR,1-866-864-2556,03/25/2014,03/25/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2YK,1-866-362-4657,09/15/2015,09/15/2015,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2GW,1-866-301-1454,04/29/2015,04/29/2015,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2GY,1-866-301-1665,04/29/2015,04/29/2015,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2YL,1-866-429-3101,09/15/2015,09/15/2015,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2XH,1-800-358-0522,09/15/2015,09/15/2015,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2YE,1-866-308-5739,09/15/2015,09/15/2015,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2XL,1-866-297-5412,09/22/2015,09/22/2015,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2XP,1-866-304-6897,09/22/2015,09/22/2015,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2XT,1-866-308-3576,09/22/2015,09/22/2015,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2YF,1-866-313-5723,09/22/2015,09/22/2015,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2YR,1-866-437-1185,09/22/2015,09/22/2015,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2YS,1-866-437-2411,09/22/2015,09/22/2015,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2YT,1-866-512-6093,09/22/2015,09/22/2015,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,5W5,1-800-523-5800,04/29/2015,04/29/2015,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2GD,1-866-305-0074,06/04/2015,06/04/2015,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2GE,1-866-305-0081,06/04/2015,06/04/2015,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,5MB,1-866-254-2669,10/20/2014,10/20/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,5MC,1-866-843-5075,10/20/2014,10/20/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,5LR,1-800-523-5800,10/20/2014,10/20/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,5LN,1-866-923-2496,10/20/2014,10/20/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,5LP,1-866-300-2559,10/20/2014,10/20/2014,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,26V,1-866-408-6116,01/14/2015,01/14/2015,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2AD,1-800-523-5800,01/14/2015,01/14/2015,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,2BW,1-866-515-0770,01/14/2015,01/14/2015,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,26W,1-866-457-4674,01/14/2015,01/14/2015,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,26X,1-866-508-2246,01/14/2015,01/14/2015,AARPMedicarePlans,N,,,,,,,,,,
880959,1-866-561-7522,26Y,1-800-523-5800,01/14/2015,01/14/2015,AARPMedicarePlans,N,,,,,,,,,,
